1763
2356
4176
1919
3030
1874
2250
2991
2664
1613
4843
4999
2491
1164
4879
3456
2228
3639
2131
3456
1162
3507
1445
2133
2109
2668
1858
1734
3202
3905
1624
1989
1526
2068
2778
1577
2648
2396
2263
1712
3615
1516
2748
1853
3455
3163
2225
3439
1777
4999
3501
2603
4999
2587
1056
4999
1498
1721
1033
2515
1869
1786
2810
